TXNAME	GENEID
XM_002179160.1	PHATRDRAFT_19659
XM_002179380.1	PHATRDRAFT_45168
XM_002179161.1	PHATRDRAFT_34790
XM_002179381.1	PHATRDRAFT_19661
XM_002179162.1	PHATRDRAFT_11866
XM_002179163.1	PHATRDRAFT_45171
XM_002179164.1	PHATRDRAFT_34794
XM_002179382.1	PHATRDRAFT_45173
XM_002179165.1	PHATRDRAFT_45174
XM_002179383.1	PHATRDRAFT_45175
XM_002179166.1	PHATRDRAFT_34798
XM_002179167.1	PHATRDRAFT_11759
XM_002179168.1	PHATRDRAFT_34799
XM_002179384.1	PHATRDRAFT_34800
XM_002179169.1	PHATRDRAFT_19669
XM_002179385.1	PHATRDRAFT_3046
XM_002179170.1	PHATRDRAFT_45178
XM_002179386.1	PHATRDRAFT_7426
XM_002179387.1	PHATRDRAFT_34805
XM_002179171.1	PHATRDRAFT_8445
XM_002179388.1	PHATRDRAFT_34807
XM_002179172.1	PHATRDRAFT_45181
XM_002179389.1	PHATRDRAFT_7660
XM_002179173.1	PHATRDRAFT_34810
XM_002179390.1	PHATRDRAFT_45182
XM_002179391.1	PHATRDRAFT_26802
XM_002179174.1	PHATRDRAFT_54360
XM_002179392.1	PHATRDRAFT_45185
XM_002179175.1	PHATRDRAFT_11743
XM_002179393.1	PHATRDRAFT_34815
XM_002179176.1	PHATRDRAFT_45186
XM_002179394.1	PHATRDRAFT_45187
XM_002179177.1	PHATRDRAFT_26807
XM_002179395.1	PHATRDRAFT_11777
XM_002179178.1	PHATRDRAFT_45190
XM_002179396.1	PHATRDRAFT_45191
XM_002179179.1	PHATRDRAFT_34822
XM_002179397.1	PHATRDRAFT_45192
XM_002179180.1	PHATRDRAFT_45193
XM_002179398.1	PHATRDRAFT_56623
XM_002179181.1	PHATRDRAFT_45195
XM_002179182.1	PHATRDRAFT_45196
XM_002179399.1	PHATRDRAFT_26813
XM_002179183.1	PHATRDRAFT_45199
XM_002179400.1	PHATRDRAFT_45200
XM_002179401.1	PHATRDRAFT_34832
XM_002179184.1	PHATRDRAFT_19690
XM_002179185.1	PHATRDRAFT_45202
XM_002179402.1	PHATRDRAFT_19692
XM_002179403.1	PHATRDRAFT_45204
XM_002179186.1	PHATRDRAFT_45205
XM_002179404.1	PHATRDRAFT_45206
XM_002179187.1	PHATRDRAFT_45207
XM_002179405.1	PHATRDRAFT_45208
XM_002179188.1	PHATRDRAFT_11733
XM_002179406.1	PHATRDRAFT_45210
XM_002179189.1	PHATRDRAFT_45211
XM_002179190.1	PHATRDRAFT_34844
XM_002179407.1	PHATRDRAFT_45212
XM_002179408.1	PHATRDRAFT_34846
XM_002179409.1	PHATRDRAFT_45213
XM_002179191.1	PHATRDRAFT_34848
XM_002179192.1	PHATRDRAFT_19699
XM_002179410.1	PHATRDRAFT_11710
XM_002179193.1	PHATRDRAFT_45215
XM_002179411.1	PHATRDRAFT_45216
XM_002179194.1	PHATRDRAFT_8475
XM_002179412.1	PHATRDRAFT_34853
XM_002179195.1	PHATRDRAFT_45218
XM_002179413.1	PHATRDRAFT_7629
XM_002179196.1	PHATRDRAFT_51806
XM_002179414.1	PHATRDRAFT_45221
XM_002179415.1	PHATRDRAFT_45222
XM_002179197.1	PHATRDRAFT_34859
XM_002179198.1	PHATRDRAFT_45223
XM_002179199.1	PHATRDRAFT_54365
XM_002179416.1	PHATRDRAFT_45225
XM_002179200.1	PHATRDRAFT_45226
XM_002179417.1	PHATRDRAFT_45227
XM_002179418.1	PHATRDRAFT_45229
XM_002179201.1	PHATRDRAFT_45230
XM_002179419.1	PHATRDRAFT_34868
XM_002179202.1	PHATRDRAFT_19705
XM_002179203.1	PHATRDRAFT_19708
XM_002179204.1	PHATRDRAFT_45234
XM_002179420.1	PHATRDRAFT_11830
XM_002179421.1	PHATRDRAFT_26837
XM_002179205.2	PHATRDRAFT_51810
XM_002179422.1	PHATRDRAFT_45236
XM_002179206.1	PHATRDRAFT_34876
XM_002179423.1	PHATRDRAFT_51811
XM_002179207.1	PHATRDRAFT_45238
XM_002179424.1	PHATRDRAFT_45239
XM_002179425.1	PHATRDRAFT_45240
XM_002179426.1	PHATRDRAFT_45241
XM_002179427.1	PHATRDRAFT_45242
XM_002179208.1	PHATRDRAFT_45243
XM_002179428.1	PHATRDRAFT_34884
XM_002179429.1	PHATRDRAFT_34885
XM_002179209.1	PHATRDRAFT_45245
XM_002179210.1	PHATRDRAFT_11883
XM_002179430.1	PHATRDRAFT_45247
XM_002179211.1	PHATRDRAFT_34889
XM_002179212.1	PHATRDRAFT_7621
XM_002179213.1	PHATRDRAFT_11608
XM_002179431.1	PHATRDRAFT_34891
XM_002179214.1	PHATRDRAFT_45249
XM_002179432.1	PHATRDRAFT_45250
XM_002179215.1	PHATRDRAFT_34894
XM_002179216.1	PHATRDRAFT_45251
XM_002179433.1	PHATRDRAFT_34896
XM_002179217.1	PHATRDRAFT_45252
XM_002179218.1	PHATRDRAFT_34898
XM_002179219.1	PHATRDRAFT_34899
XM_002179434.1	PHATRDRAFT_8239
XM_002179220.1	PHATRDRAFT_45253
XM_002179435.1	PHATRDRAFT_45254
XM_002179436.1	PHATRDRAFT_34902
XM_002179437.1	PHATRDRAFT_45255
XM_002179438.1	PHATRDRAFT_45256
XM_002179439.1	PHATRDRAFT_34905
XM_002179221.1	PHATRDRAFT_45257
XM_002179440.1	PHATRDRAFT_45258
XM_002179441.1	PHATRDRAFT_34908
XM_002179442.1	PHATRDRAFT_45259
XM_002179222.1	PHATRDRAFT_45260
XM_002179443.1	PHATRDRAFT_26849
XM_002179223.1	PHATRDRAFT_26853
XM_002179444.1	PHATRDRAFT_45264
XM_002179224.1	PHATRDRAFT_54375
XM_002179445.1	PHATRDRAFT_11843
XM_002179225.1	PHATRDRAFT_45267
XM_002179446.1	PHATRDRAFT_45268
XM_002179226.1	PHATRDRAFT_34919
XM_002179447.1	PHATRDRAFT_34920
XM_002179227.1	PHATRDRAFT_51819
XM_002179448.1	PHATRDRAFT_54376
XM_002179228.1	PHATRDRAFT_34923
XM_002179229.1	PHATRDRAFT_34924
XM_002179230.1	PHATRDRAFT_45270
XM_002179449.1	PHATRDRAFT_26862
XM_002179231.1	PHATRDRAFT_8269
XM_002179450.1	PHATRDRAFT_1870
XM_002179232.1	PHATRDRAFT_45274
XM_002179233.1	PHATRDRAFT_45275
XM_002179451.1	PHATRDRAFT_34931
XM_002179234.1	PHATRDRAFT_34932
XM_002179235.1	PHATRDRAFT_34933
XM_002179452.1	PHATRDRAFT_45277
XM_002179236.1	PHATRDRAFT_45278
XM_002179453.1	PHATRDRAFT_34936
XM_002179237.1	PHATRDRAFT_45279
XM_002179238.1	PHATRDRAFT_34938
XM_002179454.1	PHATRDRAFT_45280
XM_002179239.1	PHATRDRAFT_54378
XM_002179240.1	PHATRDRAFT_45283
XM_002179241.1	PHATRDRAFT_34943
XM_002179455.1	PHATRDRAFT_34944
XM_002179242.1	PHATRDRAFT_45284
XM_002179456.1	PHATRDRAFT_45285
XM_002179243.1	PHATRDRAFT_11649
XM_002179457.1	PHATRDRAFT_45287
XM_002179244.1	PHATRDRAFT_34949
XM_002179458.1	PHATRDRAFT_45288
XM_002179459.1	PHATRDRAFT_45289
XM_002179460.1	PHATRDRAFT_53175
XM_002179245.1	PHATRDRAFT_19761
XM_002179461.1	PHATRDRAFT_19762
XM_002179246.1	PHATRDRAFT_7335
XM_002179462.1	PHATRDRAFT_11811
XM_002179247.1	PHATRDRAFT_34956
XM_002179463.1	PHATRDRAFT_34957
XM_002179464.1	PHATRDRAFT_45293
XM_002179248.1	PHATRDRAFT_45294
XM_002179249.1	PHATRDRAFT_54381
XM_002179465.1	PHATRDRAFT_11841
XM_002179250.1	PHATRDRAFT_26896
XM_002179466.1	PHATRDRAFT_45297
XM_002179251.1	PHATRDRAFT_34964
XM_002179467.1	PHATRDRAFT_34965
XM_002179252.1	PHATRDRAFT_34966
XM_002179468.1	PHATRDRAFT_51830
XM_002179253.1	PHATRDRAFT_50872
XM_002179469.1	PHATRDRAFT_34971
XM_002179254.1	PHATRDRAFT_4129
XM_002179470.1	PHATRDRAFT_45305
XM_002179471.1	PHATRDRAFT_34974
XM_002179255.1	PHATRDRAFT_34975
XM_002179472.1	PHATRDRAFT_34976
XM_002179256.1	PHATRDRAFT_45306
XM_002179257.1	PHATRDRAFT_34978
XM_002179258.1	PHATRDRAFT_45307
XM_002179473.1	PHATRDRAFT_45308
XM_002179259.1	PHATRDRAFT_11888
XM_002179474.1	PHATRDRAFT_45310
XM_002179475.1	PHATRDRAFT_11735
XM_002179260.1	PHATRDRAFT_34984
XM_002179476.1	PHATRDRAFT_34985
XM_002179261.1	PHATRDRAFT_45312
XM_002179477.1	PHATRDRAFT_45314
XM_002179262.1	PHATRDRAFT_45315
XM_002179263.1	PHATRDRAFT_34990
XM_002179478.1	PHATRDRAFT_34991
XM_002179264.1	PHATRDRAFT_45316
XM_002179479.1	PHATRDRAFT_11703
XM_002179265.1	PHATRDRAFT_34994
XM_002179480.1	PHATRDRAFT_34995
XM_002179266.1	PHATRDRAFT_45319
XM_002179481.1	PHATRDRAFT_45320
XM_002179482.1	PHATRDRAFT_45321
XM_002179267.1	PHATRDRAFT_26921
XM_002179483.1	PHATRDRAFT_45323
XM_002179268.1	PHATRDRAFT_45324
XM_002179484.1	PHATRDRAFT_35002
XM_002179269.1	PHATRDRAFT_45325
XM_002179485.1	PHATRDRAFT_11850
XM_002179270.1	PHATRDRAFT_26925
XM_002179486.1	PHATRDRAFT_7136
XM_002179271.1	PHATRDRAFT_11634
XM_002179487.1	PHATRDRAFT_19805
XM_002179272.1	PHATRDRAFT_35009
XM_002179488.1	PHATRDRAFT_45331
XM_002179273.1	PHATRDRAFT_45332
XM_002179489.1	PHATRDRAFT_45333
XM_002179490.1	PHATRDRAFT_45333
XM_002179274.1	PHATRDRAFT_45334
XM_002179491.1	PHATRDRAFT_45335
XM_002179492.1	PHATRDRAFT_8270
XM_002179275.1	PHATRDRAFT_19821
XM_002179276.1	PHATRDRAFT_45338
XM_002179493.1	PHATRDRAFT_35018
XM_002179494.1	PHATRDRAFT_45339
XM_002179277.1	PHATRDRAFT_35020
XM_002179495.1	PHATRDRAFT_45340
XM_002179278.1	PHATRDRAFT_45341
XM_002179496.1	PHATRDRAFT_45342
XM_002179497.1	PHATRDRAFT_45343
XM_002179279.1	PHATRDRAFT_26948
XM_002179498.1	PHATRDRAFT_45345
XM_002179280.1	PHATRDRAFT_45346
XM_002179281.1	PHATRDRAFT_11795
XM_002179499.1	PHATRDRAFT_45348
XM_002179282.1	PHATRDRAFT_35030
XM_002179500.1	PHATRDRAFT_45349
XM_002179283.1	PHATRDRAFT_45350
XM_002179501.1	PHATRDRAFT_51837
XM_002179502.1	PHATRDRAFT_45352
XM_002179284.1	PHATRDRAFT_45353
XM_002179503.1	PHATRDRAFT_35036
XM_002179285.1	PHATRDRAFT_45354
XM_002179504.1	PHATRDRAFT_45355
XM_002179286.1	PHATRDRAFT_45356
XM_002179505.1	PHATRDRAFT_45357
XM_002179287.1	PHATRDRAFT_41928
XM_002179506.1	PHATRDRAFT_35042
XM_002179507.1	PHATRDRAFT_45361
XM_002179508.1	PHATRDRAFT_19831
XM_002179288.1	PHATRDRAFT_11633
XM_002179289.1	PHATRDRAFT_45364
XM_002179509.1	PHATRDRAFT_35048
XM_002179510.1	PHATRDRAFT_19835
XM_002179511.1	PHATRDRAFT_35050
XM_002179290.1	PHATRDRAFT_45366
XM_002179291.1	PHATRDRAFT_45367
XM_002179512.1	PHATRDRAFT_45368
XM_002179513.1	PHATRDRAFT_35054
XM_002179292.1	PHATRDRAFT_35055
XM_002179293.1	PHATRDRAFT_468
XM_002179514.1	PHATRDRAFT_45371
XM_002179294.1	PHATRDRAFT_35058
XM_002179515.1	PHATRDRAFT_11823
XM_002179516.1	PHATRDRAFT_26970
XM_002179295.1	PHATRDRAFT_35061
XM_002179517.1	PHATRDRAFT_45373
XM_002179518.1	PHATRDRAFT_35063
XM_002179296.1	PHATRDRAFT_35064
XM_002179519.1	PHATRDRAFT_35065
XM_002179297.1	PHATRDRAFT_45376
XM_002179520.1	PHATRDRAFT_35067
XM_002179521.1	PHATRDRAFT_45377
XM_002179298.1	PHATRDRAFT_54394
XM_002179522.1	PHATRDRAFT_26975
XM_002179299.1	PHATRDRAFT_45381
XM_002179300.1	PHATRDRAFT_26980
XM_002179523.1	PHATRDRAFT_11720
XM_002179301.1	PHATRDRAFT_45384
XM_002179524.1	PHATRDRAFT_45385
XM_002179525.1	PHATRDRAFT_45386
XM_002179526.1	PHATRDRAFT_45387
XM_002179733.1	PHATRDRAFT_12088
XM_002179527.1	PHATRDRAFT_35081
XM_002179734.1	PHATRDRAFT_11901
XM_002179735.1	PHATRDRAFT_45389
XM_002179528.1	PHATRDRAFT_45390
XM_002179736.1	PHATRDRAFT_45391
XM_002179737.1	PHATRDRAFT_45392
XM_002179738.1	PHATRDRAFT_45393
XM_002179739.1	PHATRDRAFT_45394
XM_002179529.1	PHATRDRAFT_35089
XM_002179740.1	PHATRDRAFT_35090
XM_002179741.1	PHATRDRAFT_6847
XM_002179742.1	PHATRDRAFT_35092
XM_002179743.1	PHATRDRAFT_54395
XM_002179744.1	PHATRDRAFT_54396
XM_002179530.1	PHATRDRAFT_35095
XM_002179745.1	PHATRDRAFT_45399
XM_002179746.1	PHATRDRAFT_45400
XM_002179531.1	PHATRDRAFT_35098
XM_002179747.1	PHATRDRAFT_35099
XM_002179532.1	PHATRDRAFT_45401
XM_002179533.1	PHATRDRAFT_35101
XM_002179534.1	PHATRDRAFT_35102
XM_002179535.1	PHATRDRAFT_45402
XM_002179536.1	PHATRDRAFT_45403
XM_002179748.1	PHATRDRAFT_45404
XM_002179537.1	PHATRDRAFT_50885
XM_002179749.1	PHATRDRAFT_45406
XM_002179538.1	PHATRDRAFT_50886
XM_002179750.1	PHATRDRAFT_45408
XM_002179751.1	PHATRDRAFT_45409
XM_002179539.1	PHATRDRAFT_3015
XM_002179752.1	PHATRDRAFT_45411
XM_002179753.1	PHATRDRAFT_45412
XM_002179540.1	PHATRDRAFT_45413
XM_002179541.1	PHATRDRAFT_45414
XM_002179754.1	PHATRDRAFT_12031
XM_002179755.1	PHATRDRAFT_45416
XM_002179542.1	PHATRDRAFT_35118
XM_002179543.1	PHATRDRAFT_45417
XM_002179544.1	PHATRDRAFT_56510
XM_002179756.1	PHATRDRAFT_45419
XM_002179545.1	PHATRDRAFT_45420
XM_002179757.1	PHATRDRAFT_51848
XM_002179546.1	PHATRDRAFT_12004
XM_002179758.1	PHATRDRAFT_45423
XM_002179759.1	PHATRDRAFT_35126
XM_002179760.1	PHATRDRAFT_45424
XM_002179547.1	PHATRDRAFT_12238
XM_002179761.1	PHATRDRAFT_45426
XM_002179762.1	PHATRDRAFT_45427
XM_002179548.1	PHATRDRAFT_45428
XM_002179549.1	PHATRDRAFT_45429
XM_002179763.1	PHATRDRAFT_12172
XM_002179550.1	PHATRDRAFT_45431
XM_002179551.1	PHATRDRAFT_35135
XM_002179764.1	PHATRDRAFT_45432
XM_002179552.1	PHATRDRAFT_12044
XM_002179553.1	PHATRDRAFT_45434
XM_002179765.1	PHATRDRAFT_45435
XM_002179766.1	PHATRDRAFT_45436
XM_002179554.1	PHATRDRAFT_12174
XM_002179767.1	PHATRDRAFT_45438
XM_002179555.1	PHATRDRAFT_45439
XM_002179556.1	PHATRDRAFT_45440
XM_002179768.1	PHATRDRAFT_35145
XM_002179557.1	PHATRDRAFT_45441
XM_002179769.1	PHATRDRAFT_45443
XM_002179558.1	PHATRDRAFT_54405
XM_002179770.1	PHATRDRAFT_35150
XM_002179771.1	PHATRDRAFT_35151
XM_002179559.1	PHATRDRAFT_45446
XM_002179772.1	PHATRDRAFT_19901
XM_002179560.1	PHATRDRAFT_35154
XM_002179561.1	PHATRDRAFT_7969
XM_002179773.1	PHATRDRAFT_35156
XM_002179562.1	PHATRDRAFT_11894
XM_002179774.1	PHATRDRAFT_35158
XM_002179563.1	PHATRDRAFT_45450
XM_002179775.1	PHATRDRAFT_45451
XM_002179776.1	PHATRDRAFT_54409
XM_002179564.1	PHATRDRAFT_12095
XM_002179565.1	PHATRDRAFT_45453
XM_002179566.1	PHATRDRAFT_35164
XM_002179777.1	PHATRDRAFT_35165
XM_002179778.1	PHATRDRAFT_27039
XM_002179567.1	PHATRDRAFT_12186
XM_002179568.1	PHATRDRAFT_54411
XM_002179569.1	PHATRDRAFT_45457
XM_002179570.1	PHATRDRAFT_54412
XM_002179571.1	PHATRDRAFT_8045
XM_002179779.1	PHATRDRAFT_35171
XM_002179572.1	PHATRDRAFT_45460
XM_002179573.1	PHATRDRAFT_45461
XM_002179780.1	PHATRDRAFT_45463
XM_002179574.1	PHATRDRAFT_35176
XM_002179575.1	PHATRDRAFT_45464
XM_002179781.1	PHATRDRAFT_45465
XM_002179782.1	PHATRDRAFT_56583
XM_002179783.1	PHATRDRAFT_35181
XM_002179784.1	PHATRDRAFT_35182
XM_002179576.1	PHATRDRAFT_4918
XM_002179785.1	PHATRDRAFT_45468
XM_002179577.1	PHATRDRAFT_35185
XM_002179786.1	PHATRDRAFT_19932
XM_002179787.1	PHATRDRAFT_45471
XM_002179578.1	PHATRDRAFT_45472
XM_002179579.1	PHATRDRAFT_45473
XM_002179788.1	PHATRDRAFT_19937
XM_002179580.1	PHATRDRAFT_45475
XM_002179789.1	PHATRDRAFT_45476
XM_002179581.1	PHATRDRAFT_45477
XM_002179790.1	PHATRDRAFT_27067
XM_002179582.1	PHATRDRAFT_45479
XM_002179791.1	PHATRDRAFT_35196
XM_002179583.1	PHATRDRAFT_45481
XM_002179792.1	PHATRDRAFT_35198
XM_002179584.1	PHATRDRAFT_45482
XM_002179585.1	PHATRDRAFT_35200
XM_002179793.1	PHATRDRAFT_45483
XM_002179794.1	PHATRDRAFT_11934
XM_002179586.1	PHATRDRAFT_45485
XM_002179587.1	PHATRDRAFT_11954
XM_002179795.1	PHATRDRAFT_51868
XM_002179588.1	PHATRDRAFT_19949
XM_002179589.1	PHATRDRAFT_51869
XM_002179590.1	PHATRDRAFT_54417
XM_002179591.1	PHATRDRAFT_54417
XM_002179796.1	PHATRDRAFT_27077
XM_002179797.1	PHATRDRAFT_45492
XM_002179798.1	PHATRDRAFT_45494
XM_002179799.1	PHATRDRAFT_45495
XM_002179592.1	PHATRDRAFT_45496
XM_002179593.1	PHATRDRAFT_35217
XM_002179800.1	PHATRDRAFT_45498
XM_002179801.1	PHATRDRAFT_19954
XM_002179594.1	PHATRDRAFT_27082
XM_002179595.1	PHATRDRAFT_12241
XM_002179596.1	PHATRDRAFT_45503
XM_002179802.1	PHATRDRAFT_35224
XM_002179597.1	PHATRDRAFT_45504
XM_002179803.1	PHATRDRAFT_54420
XM_002179598.1	PHATRDRAFT_12217
XM_002179804.1	PHATRDRAFT_12243
XM_002179599.1	PHATRDRAFT_45509
XM_002179600.1	PHATRDRAFT_45510
XM_002179805.1	PHATRDRAFT_45511
XM_002179601.1	PHATRDRAFT_35233
XM_002179602.1	PHATRDRAFT_12107
XM_002179806.1	PHATRDRAFT_45513
XM_002179603.1	PHATRDRAFT_45514
XM_002179807.1	PHATRDRAFT_35237
XM_002179604.1	PHATRDRAFT_45515
XM_002179808.1	PHATRDRAFT_45516
XM_002179605.1	PHATRDRAFT_35240
XM_002179606.1	PHATRDRAFT_45518
XM_002179809.1	PHATRDRAFT_51876
XM_002179810.1	PHATRDRAFT_51876
XM_002179607.1	PHATRDRAFT_45520
XM_002179608.1	PHATRDRAFT_19979
XM_002179609.1	PHATRDRAFT_45522
XM_002179610.1	PHATRDRAFT_19982
XM_002179611.1	PHATRDRAFT_41947
XM_002179811.1	PHATRDRAFT_45524
XM_002179612.1	PHATRDRAFT_12157
XM_002179812.1	PHATRDRAFT_35250
XM_002179613.1	PHATRDRAFT_45527
XM_002179614.1	PHATRDRAFT_35252
XM_002179813.1	PHATRDRAFT_35253
XM_002179814.1	PHATRDRAFT_45529
XM_002179615.1	PHATRDRAFT_12106
XM_002179815.1	PHATRDRAFT_27118
XM_002179616.1	PHATRDRAFT_12144
XM_002179617.1	PHATRDRAFT_12028
XM_002179816.1	PHATRDRAFT_45533
XM_002179618.1	PHATRDRAFT_27125
XM_002179619.1	PHATRDRAFT_45535
XM_002179620.1	PHATRDRAFT_11994
XM_002179817.1	PHATRDRAFT_35262
XM_002179621.1	PHATRDRAFT_45536
XM_002179622.1	PHATRDRAFT_45538
XM_002179818.1	PHATRDRAFT_45539
XM_002179623.1	PHATRDRAFT_35267
XM_002179819.1	PHATRDRAFT_20007
XM_002179820.1	PHATRDRAFT_45541
XM_002179821.1	PHATRDRAFT_45542
XM_002179624.1	PHATRDRAFT_27135
XM_002179625.1	PHATRDRAFT_45544
XM_002179822.1	PHATRDRAFT_2648
XM_002179823.1	PHATRDRAFT_45546
XM_002179626.1	PHATRDRAFT_45547
XM_002179824.1	PHATRDRAFT_45548
XM_002179627.1	PHATRDRAFT_45549
XM_002179628.1	PHATRDRAFT_20015
XM_002179629.1	PHATRDRAFT_45551
XM_002179825.1	PHATRDRAFT_6554
XM_002179630.1	PHATRDRAFT_45552
XM_002179631.1	PHATRDRAFT_7966
XM_002179826.1	PHATRDRAFT_12221
XM_002179632.1	PHATRDRAFT_45555
XM_002179827.1	PHATRDRAFT_45556
XM_002179828.1	PHATRDRAFT_45557
XM_002179633.1	PHATRDRAFT_45558
XM_002179829.1	PHATRDRAFT_45559
XM_002179830.1	PHATRDRAFT_45560
XM_002179831.1	PHATRDRAFT_45561
XM_002179634.1	PHATRDRAFT_11922
XM_002179635.1	PHATRDRAFT_45563
XM_002179832.1	PHATRDRAFT_45564
XM_002179636.1	PHATRDRAFT_45565
XM_002179833.1	PHATRDRAFT_20024
XM_002179637.1	PHATRDRAFT_35296
XM_002179834.1	PHATRDRAFT_20026
XM_002179638.1	PHATRDRAFT_45569
XM_002179835.1	PHATRDRAFT_45570
XM_002179639.1	PHATRDRAFT_54435
XM_002179640.1	PHATRDRAFT_35301
XM_002179836.1	PHATRDRAFT_45572
XM_002179837.1	PHATRDRAFT_35303
XM_002179641.1	PHATRDRAFT_35304
XM_002179642.1	PHATRDRAFT_20034
XM_002179838.1	PHATRDRAFT_45576
XM_002179643.1	PHATRDRAFT_45577
XM_002179839.1	PHATRDRAFT_11916
XM_002179644.1	PHATRDRAFT_45579
XM_002179840.1	PHATRDRAFT_45580
XM_002179645.1	PHATRDRAFT_35311
XM_002179646.1	PHATRDRAFT_45581
XM_002179841.1	PHATRDRAFT_45582
XM_002179647.1	PHATRDRAFT_35314
XM_002179842.1	PHATRDRAFT_45583
XM_002179648.1	PHATRDRAFT_45584
XM_002179843.1	PHATRDRAFT_12121
XM_002179844.1	PHATRDRAFT_35318
XM_002179649.1	PHATRDRAFT_35319
XM_002179845.1	PHATRDRAFT_45586
XM_002179846.1	PHATRDRAFT_45587
XM_002179847.1	PHATRDRAFT_45588
XM_002179848.1	PHATRDRAFT_45589
XM_002179849.1	PHATRDRAFT_45590
XM_002179650.1	PHATRDRAFT_45591
XM_002179850.1	PHATRDRAFT_45592
XM_002179851.1	PHATRDRAFT_27166
XM_002179852.1	PHATRDRAFT_51897
XM_002179853.1	PHATRDRAFT_54442
XM_002179854.1	PHATRDRAFT_45596
XM_002179651.1	PHATRDRAFT_45597
XM_002179855.1	PHATRDRAFT_35332
XM_002179652.1	PHATRDRAFT_3137
XM_002179653.1	PHATRDRAFT_56608
XM_002179856.1	PHATRDRAFT_45601
XM_002179857.1	PHATRDRAFT_35336
XM_002179654.1	PHATRDRAFT_12140
XM_002179858.1	PHATRDRAFT_45603
XM_002179859.1	PHATRDRAFT_45604
XM_002179860.1	PHATRDRAFT_11953
XM_002179655.1	PHATRDRAFT_45605
XM_002179861.1	PHATRDRAFT_45606
XM_002179656.1	PHATRDRAFT_35343
XM_002179862.1	PHATRDRAFT_35344
XM_002179657.1	PHATRDRAFT_35345
XM_002179658.1	PHATRDRAFT_35346
XM_002179863.1	PHATRDRAFT_45607
XM_002179659.1	PHATRDRAFT_45608
XM_002179864.1	PHATRDRAFT_45609
XM_002179660.1	PHATRDRAFT_45610
XM_002179661.1	PHATRDRAFT_45611
XM_002179662.1	PHATRDRAFT_45612
XM_002179663.1	PHATRDRAFT_11965
XM_002179865.1	PHATRDRAFT_45614
XM_002179664.1	PHATRDRAFT_35355
XM_002179665.1	PHATRDRAFT_12053
XM_002179666.1	PHATRDRAFT_45615
XM_002179866.1	PHATRDRAFT_45616
XM_002179667.1	PHATRDRAFT_45617
XM_002179668.1	PHATRDRAFT_45618
XM_002179867.1	PHATRDRAFT_27190
XM_002179669.1	PHATRDRAFT_20066
XM_002179868.1	PHATRDRAFT_35363
XM_002179670.1	PHATRDRAFT_45621
XM_002179869.1	PHATRDRAFT_45622
XM_002179671.1	PHATRDRAFT_45623
XM_002179672.1	PHATRDRAFT_45624
XM_002179870.1	PHATRDRAFT_11940
XM_002179673.1	PHATRDRAFT_45626
XM_002179871.1	PHATRDRAFT_35370
XM_002179872.1	PHATRDRAFT_12233
XM_002179674.1	PHATRDRAFT_12161
XM_002179675.1	PHATRDRAFT_45629
XM_002179873.1	PHATRDRAFT_45630
XM_002179676.1	PHATRDRAFT_12234
XM_002179874.1	PHATRDRAFT_45632
XM_002179677.1	PHATRDRAFT_45633
XM_002179678.1	PHATRDRAFT_35378
XM_002179875.1	PHATRDRAFT_45635
XM_002179876.1	PHATRDRAFT_45636
XM_002179877.1	PHATRDRAFT_45637
XM_002179878.1	PHATRDRAFT_45638
XM_002179679.1	PHATRDRAFT_35383
XM_002179879.1	PHATRDRAFT_45639
XM_002179680.1	PHATRDRAFT_20082
XM_002179681.1	PHATRDRAFT_35386
XM_002179682.1	PHATRDRAFT_45641
XM_002179880.1	PHATRDRAFT_12097
XM_002179683.1	PHATRDRAFT_5902
XM_002179881.1	PHATRDRAFT_45644
XM_002179684.1	PHATRDRAFT_50907
XM_002179882.1	PHATRDRAFT_20093
XM_002179685.1	PHATRDRAFT_8282
XM_002179883.1	PHATRDRAFT_7208
XM_002179686.1	PHATRDRAFT_35395
XM_002179884.1	PHATRDRAFT_35396
XM_002179687.1	PHATRDRAFT_35397
XM_002179885.1	PHATRDRAFT_45650
XM_002179886.1	PHATRDRAFT_6711
XM_002179887.1	PHATRDRAFT_35400
XM_002179888.1	PHATRDRAFT_11956
XM_002179688.1	PHATRDRAFT_45653
XM_002179689.1	PHATRDRAFT_12198
XM_002179690.1	PHATRDRAFT_27234
XM_002179889.1	PHATRDRAFT_45656
XM_002179890.1	PHATRDRAFT_35406
XM_002179691.1	PHATRDRAFT_45657
XM_002179891.1	PHATRDRAFT_45658
XM_002179692.1	PHATRDRAFT_45659
XM_002179892.1	PHATRDRAFT_45660
XM_002179693.1	PHATRDRAFT_45661
XM_002179694.1	PHATRDRAFT_45662
XM_002179893.1	PHATRDRAFT_45663
XM_002179695.1	PHATRDRAFT_45664
XM_002179696.2	PHATRDRAFT_54460
XM_002179697.1	PHATRDRAFT_35416
XM_002179698.1	PHATRDRAFT_45666
XM_002179699.1	PHATRDRAFT_45667
XM_002179894.1	PHATRDRAFT_35419
XM_002179700.1	PHATRDRAFT_27240
XM_002179895.1	PHATRDRAFT_20120
XM_002179701.1	PHATRDRAFT_5217
XM_002179896.1	PHATRDRAFT_11990
XM_002179702.1	PHATRDRAFT_35424
XM_002179897.1	PHATRDRAFT_3246
XM_002179703.1	PHATRDRAFT_27246
XM_002179898.1	PHATRDRAFT_20124
XM_002179704.1	PHATRDRAFT_45672
XM_002179705.1	PHATRDRAFT_45673
XM_002179899.1	PHATRDRAFT_12188
